test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0009841103190364978,1.5889680963502217e-05,0.8157976605295101,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,13.0,33.0,21.0,10.0,21.0,20.0,24.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,0.64,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.167575162952569,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,13.0,33.0,21.0,10.0,21.0,20.0,24.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,0.64,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/springframework/data/redis/listener/PubSubResubscribeTests.java,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.849821106592814,1.0,1.0,1.0,1.0,16.0,3.0,10.0,1.0,3.0,4.0,1.0,14.0,14.0,9.0,8.0,13.0,0.0,1.0,0.0,12.0,328.0,70.0,213.0,94.0,127.0,46.0,163.0,180.0,83.0,97.0,2.0,2.0,2.0,1.0,1.0,0.22,16.0,16.0,16.0,14.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionFactoryTests.java,ad543419533d3949fa18fa5d3e53add3963fee7f,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.064,6.781026335557303,1.0,1.0,1.0,1.0,12.0,2.0,9.0,0.0,1.0,2.0,0.0,36.0,36.0,29.0,2.0,31.0,0.0,3.0,0.0,28.0,567.0,118.0,411.0,169.0,268.0,55.0,253.0,298.0,120.0,178.0,2.0,2.0,2.0,1.0,1.0,0.13,43.0,43.0,44.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,819.0,0.0,17.0,18.0,18.0,1.0,0.02197802197802198,1.7817462959349468,2.396574292182768,7.05086168195818,1.0,1.0,1.0,1.0,10.0,1.0,9.0,0.0,13.0,2.0,0.0,79.0,79.0,61.0,3.0,63.0,0.0,1.0,0.0,62.0,833.0,144.0,654.0,295.0,440.0,48.0,419.0,488.0,232.0,256.0,2.0,2.0,3.0,1.0,1.0,0.07,85.0,85.0,94.0,79.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,819.0,6.0,6.0,6.0,18.0,1.0,0.02197802197802198,2.391764555626932,2.2351290738404996,10.455313712601068,1.0,1.0,1.0,1.0,10.0,1.0,9.0,0.0,13.0,2.0,0.0,79.0,79.0,61.0,3.0,63.0,0.0,1.0,0.0,62.0,833.0,144.0,654.0,295.0,440.0,48.0,419.0,488.0,232.0,256.0,2.0,2.0,3.0,1.0,1.0,0.07,85.0,85.0,94.0,79.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/springframework/data/redis/listener/ReactiveRedisMessageListenerContainerIntegrationTests.java,ad543419533d3949fa18fa5d3e53add3963fee7f,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.028,6.774562891324361,1.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,1.0,3.0,3.0,20.0,20.0,8.0,2.0,11.0,0.0,1.0,0.0,10.0,213.0,44.0,145.0,66.0,79.0,48.0,74.0,89.0,52.0,37.0,3.0,3.0,3.0,1.0,2.0,0.33,23.0,23.0,23.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/collections/RedisPropertiesTests.java,ad543419533d3949fa18fa5d3e53add3963fee7f,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.015,4.852593688170115,1.0,1.0,1.0,1.0,12.0,1.0,10.0,1.0,1.0,1.0,0.0,17.0,17.0,16.0,2.0,17.0,1.0,0.0,1.0,15.0,310.0,52.0,225.0,107.0,137.0,46.0,146.0,167.0,86.0,81.0,2.0,2.0,2.0,1.0,1.0,0.2,18.0,18.0,18.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,1710.0,24.0,24.0,24.0,45.0,1.0,0.02631578947368421,1.356156716546982,1.3042855921431487,10.503136366842263,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,46.0,5.0,15.0,8.0,4.0,26.0,7.0,11.0,8.0,3.0,1.0,1.0,1.0,1.0,0.0,1.73,3.0,3.0,3.0,3.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/springframework/data/redis/connection/lettuce/LettuceConnectionFactoryUnitTests.java,ad543419533d3949fa18fa5d3e53add3963fee7f,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501,1.007,6.7809469898541765,1.0,1.0,1.0,1.0,13.0,3.0,10.0,0.0,6.0,0.0,0.0,54.0,54.0,54.0,3.0,54.0,1.0,0.0,4.0,49.0,882.0,227.0,631.0,311.0,417.0,79.0,397.0,463.0,227.0,236.0,2.0,2.0,2.0,1.0,1.0,0.13,59.0,59.0,59.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/RedisTemplateTests.java,ad543419533d3949fa18fa5d3e53add3963fee7f,819.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825,2.369,4.849443427721659,1.0,1.0,1.0,1.0,10.0,1.0,9.0,0.0,13.0,2.0,0.0,77.0,77.0,61.0,3.0,63.0,0.0,1.0,0.0,62.0,829.0,141.0,653.0,296.0,438.0,48.0,420.0,489.0,233.0,256.0,2.0,2.0,3.0,1.0,1.0,0.07,83.0,83.0,92.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultStreamOperationsTests.java,ad543419533d3949fa18fa5d3e53add3963fee7f,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.138,4.855427726109823,1.0,1.0,1.0,1.0,14.0,4.0,9.0,0.0,1.0,2.0,0.0,16.0,16.0,13.0,5.0,15.0,0.0,0.0,0.0,15.0,325.0,96.0,206.0,128.0,121.0,34.0,147.0,166.0,109.0,57.0,2.0,2.0,3.0,1.0,1.0,0.17,19.0,19.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,819.0,0.0,0.0,0.0,15.0,1.0,0.02197802197802198,2.028185721792727,1.857965351700273,11.387021469446921,1.0,1.0,1.0,1.0,10.0,1.0,9.0,0.0,13.0,2.0,0.0,79.0,79.0,61.0,3.0,63.0,0.0,1.0,0.0,62.0,833.0,144.0,654.0,295.0,440.0,48.0,419.0,488.0,232.0,256.0,2.0,2.0,3.0,1.0,1.0,0.07,85.0,85.0,94.0,79.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/springframework/data/redis/core/script/lettuce/LettuceDefaultScriptExecutorTests.java,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.792626368999481,1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,60.0,9.0,30.0,17.0,8.0,21.0,17.0,22.0,14.0,8.0,2.0,2.0,2.0,1.0,1.0,0.7,4.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0007504538001504939,0.002745008198344567,1.803091276279026,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,13.0,33.0,21.0,10.0,21.0,20.0,24.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,0.64,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003124936614811075,0.00401777564761424,6.7269283079814635,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,13.0,33.0,21.0,10.0,21.0,20.0,24.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,0.64,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/springframework/data/redis/connection/lettuce/LettuceConnectionIntegrationTests.java,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,6.785745124022165,1.0,1.0,1.0,1.0,14.0,0.0,12.0,1.0,1.0,0.0,0.0,18.0,18.0,16.0,1.0,16.0,0.0,0.0,0.0,16.0,339.0,35.0,262.0,104.0,168.0,45.0,178.0,202.0,76.0,126.0,2.0,2.0,2.0,1.0,1.0,0.17,24.0,24.0,24.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.016067611385902802,0.005650354269713551,4.653233642936436,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,13.0,33.0,21.0,10.0,21.0,20.0,24.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,0.64,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/springframework/data/redis/core/RedisKeyValueAdapterTests.java,ad543419533d3949fa18fa5d3e53add3963fee7f,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.309,4.855607036749522,1.0,1.0,1.0,1.0,14.0,3.0,10.0,0.0,8.0,4.0,1.0,39.0,37.0,34.0,25.0,38.0,0.0,2.0,0.0,36.0,767.0,210.0,519.0,213.0,324.0,77.0,368.0,417.0,163.0,254.0,3.0,3.0,3.0,1.0,2.0,0.15,43.0,43.0,44.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/support/atomic/RedisAtomicDoubleTests.java,ad543419533d3949fa18fa5d3e53add3963fee7f,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.032,4.845537968476613,1.0,1.0,1.0,1.0,9.0,2.0,6.0,0.0,1.0,2.0,0.0,36.0,36.0,26.0,3.0,28.0,0.0,0.0,0.0,28.0,406.0,113.0,267.0,128.0,148.0,52.0,173.0,202.0,92.0,110.0,1.0,1.0,1.0,1.0,0.0,0.19,36.0,36.0,36.0,36.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/atomic/RedisAtomicIntegerTests.java,ad543419533d3949fa18fa5d3e53add3963fee7f,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.036000000000000004,4.856586607297262,1.0,1.0,1.0,1.0,10.0,2.0,7.0,0.0,1.0,2.0,0.0,35.0,35.0,24.0,3.0,26.0,0.0,0.0,0.0,26.0,413.0,114.0,272.0,128.0,157.0,47.0,176.0,207.0,95.0,112.0,3.0,3.0,3.0,1.0,4.0,0.17,38.0,38.0,38.0,35.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/atomic/RedisAtomicLongTests.java,ad543419533d3949fa18fa5d3e53add3963fee7f,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.006999999999999999,4.846441904703776,1.0,1.0,1.0,1.0,10.0,2.0,7.0,0.0,1.0,2.0,0.0,34.0,34.0,24.0,3.0,26.0,0.0,0.0,0.0,26.0,395.0,110.0,258.0,124.0,148.0,44.0,170.0,197.0,90.0,107.0,1.0,1.0,1.0,1.0,0.0,0.17,34.0,34.0,34.0,34.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0010874400629781178,0.008078696056680306,7.040332330585371,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,13.0,33.0,21.0,10.0,21.0,20.0,24.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,0.64,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/springframework/data/redis/support/atomic/CompareAndSetIntegrationTests.java,ad543419533d3949fa18fa5d3e53add3963fee7f,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,4.857979162534078,1.0,1.0,1.0,1.0,6.0,1.0,4.0,0.0,1.0,2.0,1.0,13.0,13.0,5.0,3.0,7.0,0.0,0.0,0.0,7.0,132.0,29.0,82.0,53.0,40.0,24.0,56.0,64.0,43.0,21.0,1.0,1.0,1.0,1.0,0.0,0.29,13.0,13.0,13.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.009667992347767208,0.014335984695534418,6.972125324234022,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,13.0,33.0,21.0,10.0,21.0,20.0,24.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,0.64,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.005936539279642796,7.383375776085145,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,13.0,33.0,21.0,10.0,21.0,20.0,24.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,0.64,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,1710.0,32.0,32.0,32.0,45.0,1.0,0.02631578947368421,1.3267687801160057,1.3243220934073854,6.536147205456383,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,46.0,5.0,15.0,8.0,4.0,26.0,7.0,11.0,8.0,3.0,1.0,1.0,1.0,1.0,0.0,1.73,3.0,3.0,3.0,3.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/springframework/data/redis/support/BoundKeyOperationsTest.java,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,4.848014644781748,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,2.0,0.0,10.0,10.0,7.0,3.0,9.0,0.0,1.0,0.0,8.0,140.0,24.0,95.0,50.0,35.0,25.0,50.0,66.0,35.0,31.0,5.0,5.0,5.0,1.0,1.0,0.26,16.0,16.0,17.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,819.0,18.0,18.0,18.0,18.0,1.0,0.02197802197802198,1.9405038911501065,1.965982755711514,4.276795547788083,1.0,1.0,1.0,1.0,10.0,1.0,9.0,0.0,13.0,2.0,0.0,79.0,79.0,61.0,3.0,63.0,0.0,1.0,0.0,62.0,833.0,144.0,654.0,295.0,440.0,48.0,419.0,488.0,232.0,256.0,2.0,2.0,3.0,1.0,1.0,0.07,85.0,85.0,94.0,79.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006723783269763704,0.009552433460472591,7.377607591176619,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,13.0,33.0,21.0,10.0,21.0,20.0,24.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,0.64,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00700437498393142,0.0034846875562400312,12.77434657236771,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,13.0,33.0,21.0,10.0,21.0,20.0,24.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,0.64,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00338450053233985,0.00752309989353203,7.413087350051523,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,13.0,33.0,21.0,10.0,21.0,20.0,24.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,0.64,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/springframework/data/redis/connection/jedis/JedisConnectionIntegrationTests.java,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,16.598692639668783,1.0,1.0,1.0,1.0,12.0,1.0,9.0,1.0,3.0,0.0,0.0,27.0,27.0,25.0,1.0,25.0,0.0,0.0,0.0,25.0,409.0,69.0,289.0,132.0,151.0,58.0,161.0,197.0,95.0,102.0,4.0,4.0,4.0,1.0,1.0,0.2,36.0,36.0,36.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.005393399055838291,5.6028393297118715,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,13.0,33.0,21.0,10.0,21.0,20.0,24.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,0.64,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,ad543419533d3949fa18fa5d3e53add3963fee7f,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2468888223200543,0.035971675947807404,15.64231743781614,1.0,1.0,1.0,1.0,10.0,2.0,7.0,0.0,1.0,1.0,2.0,13.0,13.0,9.0,0.0,11.0,0.0,0.0,0.0,10.0,233.0,57.0,156.0,78.0,87.0,27.0,95.0,109.0,60.0,49.0,1.0,1.0,1.0,1.0,0.0,0.2064951872956544,14.0,14.0,14.0,13.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/springframework/data/redis/connection/lettuce/LettuceClusterConnectionUnitTests.java,d14ca572d424ac7e15150f968c24775a2646524b,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.665,11.667675177256264,1.0,1.0,1.0,1.0,9.0,2.0,6.0,0.0,2.0,0.0,4.0,29.0,29.0,29.0,10.0,29.0,0.0,0.0,1.0,28.0,393.0,107.0,267.0,120.0,137.0,48.0,169.0,200.0,92.0,108.0,2.0,2.0,2.0,1.0,1.0,0.18,30.0,30.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceClusterConnectionTests.java,d14ca572d424ac7e15150f968c24775a2646524b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.001,4.892037959893544,1.0,1.0,1.0,1.0,7.0,2.0,5.0,0.0,1.0,1.0,16.0,240.0,240.0,239.0,5.0,240.0,0.0,1.0,0.0,239.0,2444.0,749.0,1671.0,638.0,870.0,262.0,861.0,1110.0,365.0,745.0,3.0,3.0,3.0,1.0,1.0,0.16,247.0,247.0,247.0,240.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
SMOTE,d14ca572d424ac7e15150f968c24775a2646524b,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.008824016445440596,0.008404701045458648,4.887573519630645,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,13.0,33.0,21.0,10.0,21.0,20.0,24.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,0.64,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,d14ca572d424ac7e15150f968c24775a2646524b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.021798042759978608,7.704750825670279,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,13.0,33.0,21.0,10.0,21.0,20.0,24.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,0.64,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/springframework/data/redis/core/script/lettuce/LettuceDefaultScriptExecutorTests.java,d14ca572d424ac7e15150f968c24775a2646524b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.884896985689799,1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,60.0,9.0,30.0,17.0,8.0,21.0,17.0,22.0,14.0,8.0,2.0,2.0,2.0,1.0,1.0,0.7,4.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/collections/RedisMapTests.java,d14ca572d424ac7e15150f968c24775a2646524b,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.057,4.889977820714315,1.0,1.0,1.0,1.0,37.0,5.0,31.0,6.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,172.0,22.0,121.0,54.0,86.0,43.0,90.0,95.0,49.0,46.0,2.0,2.0,2.0,1.0,1.0,0.36,4.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
SMOTE,d14ca572d424ac7e15150f968c24775a2646524b,819.0,18.0,18.0,18.0,18.0,1.0,0.02197802197802198,2.2851830423904724,2.2931093348189355,4.3601469982323255,1.0,1.0,1.0,1.0,10.0,1.0,9.0,0.0,13.0,2.0,0.0,79.0,79.0,61.0,3.0,63.0,0.0,1.0,0.0,62.0,833.0,144.0,654.0,295.0,440.0,48.0,419.0,488.0,232.0,256.0,2.0,2.0,3.0,1.0,1.0,0.07,85.0,85.0,94.0,79.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,d14ca572d424ac7e15150f968c24775a2646524b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0063203967866711465,0.005878611246650987,9.400036538320746,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,13.0,33.0,21.0,10.0,21.0,20.0,24.0,17.0,7.0,1.0,1.0,1.0,1.0,0.0,0.64,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/springframework/data/redis/listener/ReactiveRedisMessageListenerContainerIntegrationTests.java,d14ca572d424ac7e15150f968c24775a2646524b,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.019,4.8873932758967085,1.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,1.0,3.0,3.0,20.0,20.0,8.0,2.0,11.0,0.0,1.0,0.0,10.0,213.0,44.0,145.0,66.0,79.0,48.0,74.0,89.0,52.0,37.0,3.0,3.0,3.0,1.0,2.0,0.33,23.0,23.0,23.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/RedisTemplateTests.java,d14ca572d424ac7e15150f968c24775a2646524b,819.0,0.0,0.0,0.0,0.0,0.0,0.0,2.369,2.212,4.886674233277638,1.0,1.0,1.0,1.0,10.0,1.0,9.0,0.0,13.0,2.0,0.0,77.0,77.0,61.0,3.0,63.0,0.0,1.0,0.0,62.0,829.0,141.0,653.0,296.0,438.0,48.0,420.0,489.0,233.0,256.0,2.0,2.0,3.0,1.0,1.0,0.07,83.0,83.0,92.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,d14ca572d424ac7e15150f968c24775a2646524b,357.0,15.0,15.0,15.0,15.0,1.0,0.9815876336041943,1.7825397941159409,2.1720118741469636,15.122421593068992,1.0,1.0,1.0,1.0,11.0,1.0,9.0,0.0,12.0,2.0,0.0,75.0,75.0,56.0,8.0,58.0,0.0,0.0,0.0,57.0,854.0,158.0,661.0,284.0,449.0,51.0,425.0,491.0,223.0,268.0,2.0,2.0,3.0,2.0,1.0,0.07459093437378819,81.0,81.0,89.0,76.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
