test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
jsprit/core/algorithm/recreate/TestRouteLevelServiceInsertionCostEstimator.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.003,0.5833333333333334,1.0,1.0,1.0,1.0,14.0,0.0,13.0,0.0,8.0,0.0,0.0,13.0,13.0,13.0,7.0,13.0,0.0,0.0,0.0,13.0,230.0,27.0,180.0,87.0,112.0,23.0,117.0,136.0,83.0,53.0,2.0,2.0,2.0,1.0,1.0,0.13,18.0,18.0,18.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,9.0,3.0,3.0,3.0,3.0,1.0,0.333333333,0.0004463686465125856,0.0,0.3666666666666665,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,10.0,10.0,10.0,2.0,10.0,0.0,0.0,0.0,10.0,107.0,22.0,69.0,38.0,29.0,16.0,35.0,46.0,28.0,18.0,1.0,1.0,1.0,1.0,0.0,0.23,10.0,10.0,10.0,10.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.009000000000000001,0.006000188399556582,0.3666666666666665,1.0,1.0,1.0,1.0,8.0,1.0,7.0,0.0,2.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,104.0,22.0,64.0,41.0,23.0,18.0,45.0,51.0,38.0,13.0,1.0,1.0,1.0,1.0,0.0,0.28,5.0,5.0,5.0,5.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,7.0,0.0,6.0,7.0,7.0,1.0,1.0,0.008123334622137551,0.00712333462213755,0.3664446162850067,1.0,1.0,1.0,1.0,11.0,0.0,10.0,0.0,3.0,0.0,0.0,10.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,10.0,190.0,25.0,144.0,105.0,80.0,21.0,107.0,118.0,96.0,22.0,1.0,1.0,1.0,1.0,0.0,0.15,10.0,10.0,10.0,10.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
jsprit/core/algorithm/recreate/TestCalculatesServiceInsertionOnRouteLevel.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.5833333333333334,1.0,1.0,1.0,1.0,12.0,2.0,10.0,0.0,3.0,0.0,0.0,9.0,9.0,9.0,11.0,9.0,0.0,0.0,0.0,9.0,189.0,46.0,127.0,67.0,66.0,16.0,96.0,107.0,65.0,42.0,2.0,2.0,2.0,1.0,1.0,0.13,10.0,10.0,10.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,7.0,3.0,3.0,3.0,3.0,1.0,0.428571429,0.0007955103716964032,0.0,0.38333333333333336,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0,8.0,8.0,2.0,8.0,0.0,0.0,0.0,8.0,88.0,15.0,57.0,27.0,22.0,16.0,29.0,38.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,0.28,8.0,8.0,8.0,8.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
jsprit/core/algorithm/recreate/CalcVehicleTypeDependentServiceInsertionTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.6,1.0,1.0,1.0,1.0,17.0,2.0,15.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,3.0,104.0,16.0,72.0,41.0,40.0,16.0,61.0,65.0,38.0,27.0,1.0,1.0,1.0,1.0,0.0,0.22,3.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,4.0,4.0,4.0,4.0,4.0,1.0,1.0,0.01605342963993133,0.0171358844320824,0.38333333333333336,1.0,1.0,1.0,1.0,16.0,1.0,15.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,110.0,13.0,81.0,59.0,53.0,20.0,63.0,68.0,51.0,17.0,1.0,1.0,1.0,1.0,0.0,0.25,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
jsprit/core/algorithm/ruin/JobNeighborhoodsImplTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.6,1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,9.0,6.0,0.0,0.0,0.0,6.0,129.0,18.0,93.0,52.0,45.0,18.0,63.0,75.0,46.0,29.0,2.0,2.0,2.0,1.0,1.0,0.19,11.0,11.0,11.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
jsprit/core/algorithm/ruin/RuinClustersTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.005,0.6,1.0,1.0,1.0,1.0,26.0,5.0,21.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,9.0,36.0,32.0,19.0,3.0,29.0,31.0,29.0,2.0,1.0,1.0,1.0,1.0,0.0,0.08,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/ruin/JobNeighborhoodsWithCapRestrictionImplTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.6,1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,9.0,6.0,0.0,0.0,0.0,6.0,129.0,18.0,93.0,52.0,45.0,18.0,63.0,75.0,46.0,29.0,2.0,2.0,2.0,1.0,1.0,0.19,11.0,11.0,11.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
jsprit/core/algorithm/ruin/RuinWorstTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.003,0.6,1.0,1.0,1.0,1.0,17.0,1.0,15.0,0.0,5.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,200.0,29.0,168.0,119.0,130.0,3.0,89.0,100.0,80.0,20.0,1.0,1.0,1.0,1.0,0.0,0.02,10.0,10.0,10.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
jsprit/core/problem/constraint/TestConstraintManager.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.6,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,89.0,11.0,62.0,35.0,34.0,16.0,42.0,49.0,29.0,20.0,1.0,1.0,1.0,1.0,0.0,0.26,6.0,6.0,6.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
jsprit/core/problem/io/VrpXMLReaderTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.211,0.5833333333333334,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,63.0,63.0,63.0,1.0,63.0,0.0,2.0,0.0,61.0,644.0,73.0,548.0,316.0,335.0,24.0,353.0,429.0,259.0,170.0,3.0,3.0,3.0,3.0,2.0,0.04,71.0,71.0,71.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/recreate/TestInserter.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.021,0.6,1.0,1.0,1.0,1.0,19.0,2.0,16.0,0.0,1.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,3.0,0.0,7.0,263.0,47.0,194.0,103.0,142.0,22.0,165.0,176.0,96.0,80.0,1.0,1.0,1.0,1.0,0.0,0.11,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,7.0,7.0,7.0,7.0,7.0,1.0,1.0,0.0046190904744890125,0.005380909525510988,0.3666666666666665,1.0,1.0,1.0,1.0,11.0,0.0,10.0,0.0,3.0,0.0,0.0,10.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,10.0,190.0,25.0,144.0,105.0,80.0,21.0,107.0,118.0,96.0,22.0,1.0,1.0,1.0,1.0,0.0,0.15,10.0,10.0,10.0,10.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
jsprit/instance/reader/GoldenReaderTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.023,0.5833333333333334,2.0,2.0,2.0,1.0,10.0,0.0,10.0,0.0,1.0,0.0,0.0,23.0,23.0,23.0,0.0,23.0,0.0,3.0,0.0,20.0,326.0,32.0,278.0,114.0,171.0,16.0,132.0,200.0,108.0,92.0,4.0,4.0,4.0,3.0,2.0,0.06,53.0,53.0,53.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/instance/reader/LuiShenReaderTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.008,0.6,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,60.0,12.0,32.0,19.0,8.0,16.0,14.0,20.0,14.0,6.0,1.0,1.0,1.0,1.0,0.0,0.5,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,9.0,3.0,3.0,3.0,3.0,1.0,0.333333333,0.0005272261808398003,0.0,0.3666666666666665,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,10.0,10.0,10.0,2.0,10.0,0.0,0.0,0.0,10.0,107.0,22.0,69.0,38.0,29.0,16.0,35.0,46.0,28.0,18.0,1.0,1.0,1.0,1.0,0.0,0.23,10.0,10.0,10.0,10.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.006,0.00660563467618165,0.3666666666666665,1.0,1.0,1.0,1.0,8.0,1.0,7.0,0.0,2.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,104.0,22.0,64.0,41.0,23.0,18.0,45.0,51.0,38.0,13.0,1.0,1.0,1.0,1.0,0.0,0.28,5.0,5.0,5.0,5.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,7.0,7.0,7.0,7.0,7.0,1.0,1.0,0.006526599118505087,0.006579797355515262,0.38333333333333336,1.0,1.0,1.0,1.0,11.0,0.0,10.0,0.0,3.0,0.0,0.0,10.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,10.0,190.0,25.0,144.0,105.0,80.0,21.0,107.0,118.0,96.0,22.0,1.0,1.0,1.0,1.0,0.0,0.15,10.0,10.0,10.0,10.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,7.0,7.0,7.0,7.0,7.0,1.0,1.0,0.005355038248820727,0.006999999999999999,0.9479326036753031,1.0,1.0,1.0,1.0,11.0,0.0,10.0,0.0,3.0,0.0,0.0,10.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,10.0,190.0,25.0,144.0,105.0,80.0,21.0,107.0,118.0,96.0,22.0,1.0,1.0,1.0,1.0,0.0,0.15,10.0,10.0,10.0,10.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
jsprit/core/problem/constraint/SkillConstraintTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.6,1.0,1.0,1.0,1.0,7.0,1.0,6.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,6.0,104.0,24.0,64.0,44.0,24.0,16.0,43.0,50.0,38.0,12.0,1.0,1.0,1.0,1.0,0.0,0.25,6.0,6.0,6.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
jsprit/instance/reader/CordeauReaderTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.606,0.5833333333333334,1.0,1.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,0.0,1.0,0.0,11.0,153.0,19.0,118.0,64.0,69.0,16.0,75.0,100.0,56.0,44.0,7.0,7.0,11.0,1.0,2.0,0.14,21.0,21.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/instance/reader/SolomonReaderTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.6,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,9.0,9.0,9.0,0.0,9.0,0.0,1.0,0.0,8.0,108.0,16.0,76.0,43.0,38.0,16.0,44.0,59.0,37.0,22.0,2.0,2.0,2.0,1.0,1.0,0.21,12.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/analysis/SolutionAnalyserTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.443,0.6,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,160.0,0.0,0.0,323.0,321.0,323.0,6.0,323.0,0.0,2.0,0.0,321.0,2467.0,275.0,2149.0,959.0,1447.0,43.0,938.0,1277.0,783.0,494.0,8.0,8.0,8.0,1.0,4.0,0.02,338.0,338.0,338.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,9.0,3.0,3.0,3.0,3.0,1.0,0.333333333,0.0001470618505665884,0.0008529381494334116,0.3666666666666665,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,10.0,10.0,10.0,2.0,10.0,0.0,0.0,0.0,10.0,107.0,22.0,69.0,38.0,29.0,16.0,35.0,46.0,28.0,18.0,1.0,1.0,1.0,1.0,0.0,0.23,10.0,10.0,10.0,10.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
jsprit/core/algorithm/state/UpdateRequiredSkillsTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,12.0,0.0,11.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,58.0,11.0,44.0,30.0,19.0,3.0,35.0,38.0,27.0,11.0,1.0,1.0,1.0,1.0,0.0,0.07,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
jsprit/core/problem/constraint/ServiceLoadRouteLevelConstraintTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.6,1.0,1.0,1.0,1.0,13.0,2.0,10.0,0.0,1.0,0.0,0.0,19.0,19.0,19.0,5.0,19.0,0.0,1.0,0.0,18.0,355.0,83.0,256.0,128.0,170.0,16.0,198.0,218.0,110.0,108.0,1.0,1.0,1.0,1.0,0.0,0.06,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/state/StateManagerTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659,0.63,0.6,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,24.0,24.0,24.0,0.0,24.0,0.0,1.0,0.0,23.0,329.0,43.0,262.0,177.0,169.0,24.0,186.0,212.0,153.0,59.0,1.0,1.0,1.0,1.0,0.0,0.09,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,16.0,0.0,0.0,0.0,0.0,1.0,0.19528482695805216,1.1124442227955018,0.772907994471548,1.7681638727003792,1.0,1.0,1.0,1.0,12.0,2.0,9.0,0.0,1.0,0.0,0.0,23.0,23.0,23.0,0.0,23.0,0.0,6.0,0.0,17.0,382.0,90.0,275.0,149.0,171.0,16.0,171.0,223.0,138.0,84.0,4.0,4.0,4.0,3.0,3.0,0.0644777888602249,41.0,41.0,41.0,29.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
jsprit/core/problem/constraint/LoadConstraintTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.025,0.6,1.0,1.0,1.0,1.0,14.0,3.0,11.0,0.0,4.0,0.0,0.0,54.0,54.0,54.0,4.0,54.0,0.0,0.0,0.0,54.0,945.0,233.0,661.0,420.0,482.0,51.0,494.0,549.0,372.0,177.0,1.0,1.0,1.0,1.0,0.0,0.08,54.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,7.0,3.0,3.0,3.0,3.0,1.0,0.428571429,0.00015375470798095075,0.0,0.3666666666666665,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0,8.0,8.0,2.0,8.0,0.0,0.0,0.0,8.0,87.0,14.0,57.0,27.0,22.0,16.0,29.0,38.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,0.28,8.0,8.0,8.0,8.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
jsprit/instance/reader/ChristophidesReaderTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.006999999999999999,0.6,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,1.0,0.0,7.0,105.0,17.0,72.0,39.0,36.0,16.0,41.0,57.0,35.0,22.0,2.0,2.0,2.0,1.0,1.0,0.22,12.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,4.0,4.0,4.0,4.0,4.0,1.0,1.0,0.01782067820411507,0.017268982693827397,0.3666666666666665,1.0,1.0,1.0,1.0,16.0,1.0,15.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,110.0,13.0,81.0,59.0,53.0,20.0,63.0,68.0,51.0,17.0,1.0,1.0,1.0,1.0,0.0,0.25,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,5.0,4.0,4.0,4.0,4.0,1.0,0.8,0.003,0.0032346534417758495,0.3666666666666665,1.0,1.0,1.0,1.0,14.0,0.0,13.0,0.0,8.0,0.0,0.0,13.0,13.0,13.0,7.0,13.0,0.0,0.0,0.0,13.0,230.0,27.0,180.0,87.0,112.0,23.0,117.0,136.0,83.0,53.0,2.0,2.0,2.0,1.0,1.0,0.13,18.0,18.0,18.0,13.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
jsprit/core/algorithm/recreate/TestRouteLevelActivityInsertionCostEstimator.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.003,0.6,1.0,1.0,1.0,1.0,11.0,0.0,10.0,0.0,3.0,0.0,0.0,10.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,10.0,190.0,25.0,144.0,105.0,80.0,21.0,107.0,118.0,96.0,22.0,1.0,1.0,1.0,1.0,0.0,0.15,10.0,10.0,10.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
jsprit/core/problem/VehicleRoutingProblemTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.6,1.0,1.0,1.0,1.0,12.0,2.0,10.0,0.0,3.0,0.0,0.0,31.0,31.0,31.0,0.0,31.0,0.0,1.0,0.0,30.0,485.0,101.0,368.0,199.0,255.0,16.0,250.0,282.0,161.0,121.0,1.0,1.0,1.0,1.0,0.0,0.04,31.0,31.0,31.0,31.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,7.0,3.0,3.0,3.0,3.0,1.0,0.428571429,0.0,0.0009573228878945872,0.3666666666666665,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0,8.0,8.0,2.0,8.0,0.0,0.0,0.0,8.0,88.0,15.0,57.0,27.0,22.0,16.0,29.0,38.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,0.28,8.0,8.0,8.0,8.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
jsprit/core/problem/io/VrpXMLWriterTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.234,0.6,1.0,1.0,1.0,1.0,20.0,4.0,16.0,0.0,1.0,0.0,0.0,43.0,43.0,43.0,1.0,43.0,0.0,2.0,0.0,41.0,1025.0,241.0,768.0,447.0,615.0,17.0,541.0,591.0,373.0,218.0,3.0,3.0,3.0,3.0,2.0,0.02,47.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,5.0,4.0,4.0,4.0,4.0,1.0,0.8,0.0045511469283252915,0.003,0.3666666666666665,1.0,1.0,1.0,1.0,14.0,0.0,13.0,0.0,8.0,0.0,0.0,13.0,13.0,13.0,7.0,13.0,0.0,0.0,0.0,13.0,230.0,27.0,180.0,87.0,112.0,23.0,117.0,136.0,83.0,53.0,2.0,2.0,2.0,1.0,1.0,0.13,18.0,18.0,18.0,13.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
jsprit/core/algorithm/state/UpdateVehicleDependentTimeWindowTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.01,0.5833333333333334,1.0,1.0,1.0,1.0,7.0,1.0,6.0,0.0,3.0,0.0,0.0,15.0,15.0,15.0,9.0,15.0,0.0,0.0,0.0,15.0,185.0,49.0,133.0,62.0,63.0,3.0,73.0,89.0,51.0,38.0,1.0,1.0,1.0,1.0,0.0,0.02,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jsprit/core/algorithm/state/UpdatePracticalTimeWindowTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.6,1.0,1.0,1.0,1.0,8.0,1.0,7.0,0.0,2.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,104.0,22.0,64.0,41.0,23.0,18.0,45.0,51.0,38.0,13.0,1.0,1.0,1.0,1.0,0.0,0.28,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
jsprit/core/problem/constraint/VehicleDependentTimeWindowWithStartTimeAndMaxOperationTimeTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.011,0.6,1.0,1.0,1.0,1.0,15.0,4.0,10.0,0.0,3.0,0.0,0.0,17.0,17.0,17.0,9.0,17.0,0.0,0.0,0.0,17.0,343.0,106.0,210.0,123.0,134.0,27.0,146.0,164.0,110.0,54.0,1.0,1.0,1.0,1.0,0.0,0.13,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOTE,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.006999999999999999,0.006842767657938434,0.38333333333333336,1.0,1.0,1.0,1.0,8.0,1.0,7.0,0.0,2.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,104.0,22.0,64.0,41.0,23.0,18.0,45.0,51.0,38.0,13.0,1.0,1.0,1.0,1.0,0.0,0.28,5.0,5.0,5.0,5.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
jsprit/core/algorithm/state/HardPickupAndDeliveryShipmentActivityConstraintTest.java,a4dd1d9ac5318f7dd5278694b8010b2e5b7111f1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,10.0,2.0,7.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,8.0,4.0,0.0,0.0,0.0,4.0,110.0,28.0,63.0,45.0,23.0,19.0,49.0,54.0,41.0,13.0,1.0,1.0,1.0,1.0,0.0,0.3,4.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
